Account:ID,USD:FLOAT,USD_avg:FLOAT,USD_max:FLOAT,Tainted Coins:FLOAT
dffe37c01aca268069074c7fe836c216,-69509.7624,-1985.9932114285714,-27.28,0
fde53e28aa11cdde5ab05975d7e17afd,-9307.694911760002,-4653.847455880001,-162.82767856,0
8d11abf884d4e40f36be15acbb8d1c33,-22815.150476000003,-1267.5083597777777,3454.3920000000003,0
094fa11d1374f8abd9669e365cf7dc22,-12399.876,-12399.876,-12399.876,0
e9554c99ff57143f2fd9cc1b6354c969,-9487.24,-1897.448,-24.8,0
0784ba83dfbc858dd0ea060f614d74cb,-48918.00496,-6114.75062,-62,0
401748932d1ed91b00c188f7c2f8dc2f,-2551.9199999999996,-2551.9199999999996,-2551.9199999999996,0
e215882fec34618543cc962a9ac1638a,-29443.049264319998,-1635.7249591288887,4900.56555008,0
9d03ed09d1c4275cd75d1e1be53e9871,-12670.24574632,-351.95127073111104,-4.3508748,0
e48a176a85dfde8c3789d13d2225627f,-8506.4,-1701.2799999999997,24.8,0
6d2f493a453aa2678b6a22f949efb656,-40211.24080000001,-1748.314817391304,-495.97520000000003,0
b9df380a3f7433b949aa01306381a95b,-2106.734059200001,-421.34681184000004,5953.84779344,0
15cce9cae815f2c4466d3f1f3c9e5495,-2211.4310908,-315.91872725714285,2480,0
4a9ff9c536200674be44f34c6294a777,3353.6792,3353.6792,3353.6792,0
3d2ca33ab6a58936388444110165ad29,3434.7788332,3434.7788332,3434.7788332,0
d1f5c49536800671438f8a0fbb45bfb4,2931.8311999999996,2931.8311999999996,2931.8311999999996,0
827e389b4776ab47c8db5a7a10c27f11,3302.42256,3302.42256,3302.42256,0
27dd5a2eb788c70220e7377427ddf315,3418.829792,3418.829792,3418.829792,0
56e621cbc451db49de647cf40a9b2d89,3430.107096,3430.107096,3430.107096,0
6645b83447575023e6e35a0076b7ece5,2604.36583472,2604.36583472,2604.36583472,0
c45dc5cc5a99e85e0e5da04c683d4591,3437.32464,3437.32464,3437.32464,0
8c4df3afb06c463dd79c53af56929758,3336.92790856,3336.92790856,3336.92790856,0
9ced1aeb70dced36bbd93015168e7b78,3398.3192,3398.3192,3398.3192,0
bbabdca2e4256b5479a6d45657fcb562,3380.06470864,3380.06470864,3380.06470864,0
485e33e478760a9ad0f7d3b2549e7ff1,3435.7176,3435.7176,3435.7176,0
9441f4c22a51b38826574f1a2fb4060a,3421.1848,3421.1848,3421.1848,0
23d01061e7d6a6087c91354545ce7ebc,3432.3561087999997,3432.3561087999997,3432.3561087999997,0
9f7d0d93c4bd99222d18c73ca06bca67,3437.0072,3437.0072,3437.0072,0
d95317a0ce6abfd39e06b59755d1ebfa,3431.10058896,3431.10058896,3431.10058896,0
6467efc8fe65a6602d089898b05eaaea,3309.83842712,3309.83842712,3309.83842712,0
b1e792d9a8d30ca986a3d40d2c629bbe,3419.62116,3419.62116,3419.62116,0
b52537c33d0013f6e8c9446270d858a5,3435.11,3435.11,3435.11,0
3241941848bfd19d0d4198251d0c17d8,3362.9089341599997,3362.9089341599997,3362.9089341599997,0
deef46cc439767c0dfba2944a2c999e7,3350.8346152,3350.8346152,3350.8346152,0
7b0cac80406a0e12995ecec5c770590a,3408.93177472,3408.93177472,3408.93177472,0
cfd494b4032fbad162664a763c6a1da3,3395.0951999999997,3395.0951999999997,3395.0951999999997,0
7a2712b4fd48ad066eee4759217cf48b,-3720,-1860,-496,0
1db352bf9332ff1bee71d788c02437d2,-15950.66785184,-7975.33392592,-1898.54183128,0
14cd582d7b5c66c99bd811689b78db06,-12153.13816872,-6076.56908436,1898.54183128,0
a3f83e9bdfb0a7b2f07994ad7cbe7e94,-51725.917573440005,-1915.774724942222,1262.25552,0
1c422c3922af4835628a83550b3e2f97,-51513.946014,-2239.7367832173913,-86.8,0
340c81bf49926ee3d1e267516d201bf1,-2480,-826.6666666666667,4280.4800000000005,0
cbc56559d975111a8c24c88c7f3fd4bf,-14862.216807840001,-4954.07226928,-478.21680784,0
86b1c9378bde9d2b35f1c7a231b0c2a5,0,0,9920,0
add9d4444e14a93cfef6d06eeabe1683,40190.93672008,40190.93672008,40190.93672008,0
dee352758998ff3e2fbad1aa4e003315,7517.031032,7517.031032,7517.031032,0
106c6a28946fa6ed0f1d01832cf99a78,25816.85131864,25816.85131864,25816.85131864,0
db871287ad71937422fe0e6e9106279c,13650.975790560002,6825.487895280001,18134.05283344,0
d5134c94a0e80a2ada82da6a1485cb39,15963.048205280002,15963.048205280002,15963.048205280002,0
b638ed7631f351db6f6e0444b6fbaf32,55162.48517112,55162.48517112,55162.48517112,0
0d41e6e5813f9863036c1bc97404dc13,-2480,-2480,-2480,0
946793afc4e89817064e4d48f34f0de4,0.12399999999706779,0.041333333332355934,106887.628,0
469a0e7d086bb4502a393e7851167bb4,0,0,32487.503999999997,0
2083e80602ece48165b891181726cb66,12715.836243520002,3178.9590608800004,12400,0
8f827d3986d1407b0aa8bc03ea388b5b,-13393.1392004,-1217.558109127273,-246.388,0
addcd0b88409b40d37d3122b8ab78403,-211139.13672144004,-11112.586143233684,-16.12,0
49cf5181b36b41466fa5bb91ed49ccc0,-26094.56,-3727.7942857142857,-49.6,0
6c7e1b44b0acf12fd08f34805ab43a89,0,0,396800,0
ced6ebeb67a9eb2387cc13acd42b33ae,0,0,347200,0
eee1e473df3332046918ed0e261c457c,-11028.7119124,-5514.3559562,-2727.9504,0
35e836890252a93c76443434428d4426,-7053.0455999999995,-587.7538000000001,143.8152,0
740e5f26822f98e8e632643dbdd66d5c,-9099.839619119999,-1516.63993652,1736,0
3546eb553776a9e658af0e04dfda49ca,-80207.08611536,-3819.385053112381,2480,0
2885927c62b0ce42c1d7213f10e59591,-6007.02413448,-3003.51206724,-2529.09904,0
ebaa2f432a3a7440e05fa4d9191e4ac5,-43235.601792000016,-900.741704,-62.992000000000004,0
378438415f39b75990f2b85a16d16ca6,-28200.2288,-4028.604114285715,-248,0
b5f29eaffb15801110d5f29574d0208c,-7876.976000000001,-1575.3952000000002,-80.104,0
2b52ef242e9a0e2692338caf79acd2f1,-2750.32,-2750.32,-2750.32,0
6bd69e4ef550d95749ee53cf876c365f,-3905.00304248,-976.25076062,-12.3752,0
52525426ca47f6bfe21d8efcf941070b,-4960,-4960,-4960,0
428a88e3a4fdf37849ccec2b0a9c6101,-5115.992,-1705.330666666667,-451.236,0
809e63102b64fb8245533df43fe8f66c,-42389.69948976,-5298.712436219999,-1364,0
cbd5baa06a182cc220ee872a1f9aee11,-9395.88044312,-1879.176088624,-282.71999999999997,0
e2c9f2e278a6aad97994703a4ddd53d0,-2659.1863611999997,-332.39829514999997,3891.12,0
969a3dda6aa6bf93c52a9ecd8b95126e,-8435.244373200001,-937.2493748,7440,0
b4a1ca35b54293d8da97c230ff4c98b6,-2976,-2976,-2976,0
361bcf4caca58374946785792f42dc9f,-2529.6,-2529.6,-2529.6,0
5970572f9ffd62549a5551f5db70b8c2,-19968.960000000003,-4992.240000000001,-872.96,0
97bfe1ea108b8df1765ae690b7cbd767,-3097.5200000000004,-619.504,-12.4,0
5cd7505ea86b9cd77c3ea483ebf82492,-21991.85350272,-1099.592675136,-33.0854692,0
7f8e7c4c455a21ac6af83198e7dc25f6,-18376.8,-4594.2,-248,0
b48d67e50630a5ef188d1db9544730b8,-33582.29583855999,-501.22829609791046,-0.02826704,0
e26a9fb9de0072c8d5d05c230e0ec67b,-206261.6,-29465.942857142858,24800,0
c091042f01d98f5c92e174310b5714c1,-346.1088,-115.3696,153.76,0.62
b68bbe43dbb9bc1ff4405bc4801c1e9a,-14978.462447999998,-2995.6924896,-450.35462784,0
fd12c16e6abc100639e925c1ecb4b242,-44293.048,-3163.7891428571425,-24.8,0
6cb70c6d98bebe0ca70f00c8b497cd6c,-51154.95999999999,-7307.851428571427,-24.8,0
89f2dfbe7020d2a84aa295a4b4a51bcd,247479.324,247479.324,247479.324,0
21745b56a624a006cf72be90c4edf74c,245730.676,245730.676,245730.676,0
ca1909fd9a1a63d57359257f586219fd,-18004.8,-1286.0571428571427,1984,0
cae6b057b2afc8d0c42065d57cff20bf,-6740.32768616,-1685.08192154,-1221.44488056,0
b390342c41386e78f3db13e4d17f2f07,-52489.39349456,-10497.878698912,-7192,0
639a5b97ad8b5671fb1c4c4ec191d6fa,-27939.611698319997,-1269.9823499236365,-5.414799759999999,0
b0f72068a93f76e350fbfcd3138dab36,25546.611539199996,1965.1239645538465,27900,0
886e0c736edf046ec9a7f5284d897226,-192.75081295999973,-96.37540647999987,7440,0
9463d574141f031d75f053e2d63ad47d,-30409.76,-3801.2200000000003,-24.8,0
da224a824c05236c680e3fb46912f551,-12400,-6200,-248,0
df29d561ac1f71fd8573b6bbb483acb5,-56606.55343927999,-2021.6626228314287,-71.8704,0
e5085b8f6536669272460649f6b44bbb,-8748.276632,-2916.0922106666667,-2315.05250672,0
e2b3873ca64d7696ea6620321abc50a0,0.024800000000823275,0.008266666666941092,31277.7352,0
a5edd40223e808887ee40ca706023ed4,-12678.881808159998,-2535.7763616319994,-212.98330520000002,0
9ce4edf86f02aa62ed88b39d13675347,-82165.8658,-20541.46645,-2480.248,0
9819597f20f0414f091b150110cac3c0,-27808.624960480003,-2317.3854133733334,4959.9752,0
58482b43243e0e0c85a093779995c8e3,-9870.4,-1645.0666666666666,-496,0
0e9fb1c7432235f2b929b9388c2030ac,-15144.5664,-631.0236000000007,21080,0
d36a0e4d83c78bf1efde07aef69c60be,-5208,-1736,-248,0
23d1ed5d52df3c9e6a5705283de1bfd6,-7844.7456794400005,-1120.6779542057143,-223.22480000000002,0
503fe3731940284a21e7cd1fca7bf8f6,-29313.600000000002,-2442.8,-248,0
b8a189a272a81899e9d585545124e48c,54600.02120088,54600.02120088,54600.02120088,0
23993c300b9920e21bd0951109ea6974,44263.687146079996,44263.687146079996,44263.687146079996,0
e26b2d5671dfa1a93a57462ea1fcfd0b,57352.13410448,57352.13410448,57352.13410448,0
919b38d0f6ab50da7fa0ff850475118b,98377.21948920001,98377.21948920001,98377.21948920001,0
3c920b6e6f871e229fada35bbf3e79be,-2480,-2480,-2480,0
5de95b00c3a721cf1eb89a05485a1658,0,0,8180.7663403999995,0
b5d2983f5ef0fe9716695467d7692c7d,-7861.352000000001,-1965.338,-992,0
0317b5174578ae5f43338068027cac50,46937.058117759996,46937.058117759996,46937.058117759996,0
2be0ea8d942791aa849dd5d4be5a062d,61874.00059672,61874.00059672,61874.00059672,0
bd1b28a60637819d60d4dec53f15125a,18089.10811832,18089.10811832,18089.10811832,0
b9369f917872a2a77dc65330d10b879a,45898.439767200005,45898.439767200005,45898.439767200005,0
1d5f8194a3683cb37b93ad1628233930,41092.79927992,41092.79927992,41092.79927992,0
97c3f1ab88a97a47dc41a4d855470e34,26364.98067064,26364.98067064,26364.98067064,0
1de28ca7c37e8986ec219d7967593ada,37616.870471359995,37616.870471359995,37616.870471359995,0
039dbfc82e81f408f97cfc19db2c6295,44492.58140216,44492.58140216,44492.58140216,0
83d9706df5308a19630347cce6362abd,-4960,-4960,-4960,0
76ce5d0f048a470271ba53bf35854e54,324173.53404607996,20260.845877879998,123999.9752,0
3e2b41fdfd6d8b148657d0a2b312d880,-10331.679999999998,-3443.893333333333,-2395.68,0
1fad224d3346c43a69a5c9e5c5572968,-3992.8,-3992.8,-3992.8,0
bebd9b8f7095dfa01c1d9c4d6ae68586,-33976,-16988,-14880,0
021ec10a69d334131aba41ad1f5f3fc3,-6562.213597600001,-504.7856613538462,6239.7578918399995,0
b7251a04ee63722a2acefa405528df49,-10039.44822536,-3346.4827417866663,-2970.55620904,0
04c98ba8d935bbe6dc9152e429fe4b66,-810748.2321924004,-5197.104052515385,75480.78542104,0
ea717a5946d4b2663e159875cc3e079e,-14558.468,-3639.617,-54.47470784,0
c845235f14edae2432bfbb6a48c1fdfd,-8258.8419732,-2064.7104933,-275.27717776,0
395e3cffc6700b424341081ecbe5579d,-8060.008248479999,-1612.0016496959997,-744,0
e3c65d69f5e49b860e94bbb4dd36242a,-3376.13632168,-3376.13632168,-3376.13632168,0
ef0cfdfdba9439461e389055fe040fa1,-2606.38943784,-2606.38943784,-2606.38943784,0
284fbda7b4a87b805a2ca5d1995ae514,-23325.88669056,-3887.64778176,-1103.9503892799999,0
fba9ba5766a574b4a76533af0f2933f8,6560.087853200001,820.0109816500001,13976.020043440001,0
2e0411f1f7bc993ce2112cbcb3332982,-47518.39939912,-2639.9110777288893,1239.752,0
e7895f441922ed1d10fe6aae7f30769d,-7398.9597770400005,-493.263985136,3722.1079999999997,0
f7af5e6c6d528ae9d400416cc3504129,-8149.691799040002,-905.5213110044444,-61.876,0
a9c1ded9f29371cc3bbd737edd2d7fca,-30367.5256,-3374.169511111111,5282.400000000001,0
4c07a7017f91d18d06685bc1f67caa71,-6439.9945972000005,-1073.3324328666667,-49.6,0
d8a85250a62579758b6a0c13eb815328,-6459.036,-1291.8071999999997,-27.28,0
8a7ae13bc5a5cc7d34288ac92d3d0c7b,-3442.2400000000002,-3442.2400000000002,-3442.2400000000002,0
357d259228eef9d8b51d706d232e9f1d,-10990.032208,-3663.3440693333337,-1190.3999999999999,0
dc8cb83047c8e5930b40fe258416ce84,0,0,6445.2672136,0
4b94497133f046b16c43ab4f421d874d,-39910.094399999994,-2850.721028571428,6199.7519999999995,0
b5b916315d2c474222f7a1939d6409ff,-396.4032000000004,-79.2806399999999,4712,0
0ade6f8b135301f0cf08d8f6e0c8d845,-9387.76408016,-9387.76408016,-9387.76408016,0
f95b32cac9ab5d7faed3f9f1f0b5c325,7857.11446368,2619.0381545600003,9387.76408016,0
75ae826d1689c19ece3fcbb5bf70e5e1,-6482.6952,-1296.53904,3169.192,0
5160de40a78ca4fd06a29edefb41a5c7,-34305.13894368,-879.6189472738463,1488,0
b46d80e9eaf48a96e40c8f59a0df813d,-59418.0090824,-1605.8921373621622,-79.85600000000001,0
73fdc8f87f6f8ded2d63eeab14cd97b8,-11457.5752,-11457.5752,-11457.5752,0
6b0c4aed02856cc7beb32c16e82bcea5,163.01039999999983,81.50519999999992,3605.2504,0
8913e5b0c2aa02c327a9be6cdbf2acfb,19827.352,9913.676,19839.752,0
8f3cfbf6f1a06a55d56183eef2b89d55,-7055.599999999999,-2351.8666666666663,12.4,0
9e9b650f2f93ff4f4eeb51d60f13bf30,671.3452379999998,335.6726189999999,14685.31629488,0
ee5fcbf71a0830c726b9a873c46d31c0,-95037.78993768,-9503.778993768003,-74.39999999999999,0
bd60396a5c0936469d44c334d9cba780,-10401.508119999999,-2600.3770299999996,7478.4152,0
16ced9d739d0cecbf8f30d85c354f0de,-62843.850575920005,-10473.975095986667,24800,0
e10d1914f4ac0a9b952e24f323bf7fb1,-2480,-2480,-2480,0
32e935ae3b9262cb4559ac44620fb596,-9671.9256,-3223.9752000000003,-2479.9752,0
150aa747cc0172307b33b026ca929e49,-194773.35193184,-48693.33798296,-6200,0
9bd2e074bf8f360d88f7da4f314660a5,0.02479999999377469,0.008266666664591565,32692.8232,0
a10f38971c471634f1beee8b44bd8662,0.024800000000823275,0.008266666666941092,29250.5584,0
a3b0fcfa28c19599914b882e03af1eb2,4592.464,2296.232,8034.704000000001,0
46e59a624e6236f161d045d2faaa897c,-2705.4320000000002,-2705.4320000000002,-2705.4320000000002,0
48883f0acb5cb3fd300e6b6c0684f0e9,-3442.2400000000002,-3442.2400000000002,-3442.2400000000002,0
322fa0582b83df42b0de3be8d9ad3ddb,-8680,-8680,-8680,0
e7acd12db42930649bb034088a8db01d,-35394.56,-3539.456,8265.84,0
c98184f5f716ef1dbab234935d5ea52a,-94240,-10471.111111111111,74400,0
776da31976bb69f5330c3fe41330921f,0.12400000000015154,0.04133333333338385,1983.0328,7.9961
28dfed045fa8f778a0418986bf6cd25a,0.12399999999993128,0.04133333333331042,1982.3136,7.9932
7ad5a04290cc7eecf04f30c5f829a2c5,-0.372,-0.186,0.5952,0.0024
c90a49b2b260785202b14474a24a92bc,-14700.587502479999,-7350.293751239999,-2480,0
60f7467f626440eefb0bf06e2a81a5f4,0.02479999999906113,0.00826666666635371,12220.587502479999,0
dc9ae4d09e60bfdeaf52a5f9d320008d,-62856.486448719996,-1030.4342040773768,16080.320000000002,0
9b4316ac16a5f845e7379c9681c4a294,-5431.2,-2715.6,-1488,0
839b82a75614cc4269de461cf8645e77,-49602.8203304,-24801.4101652,-2.8203304,0
7243fead353172d384cdeba737bc8ee9,0,0,0.868,0.0035
2351d45c30aa764afbcdaf6df83f041a,-63.711200000000005,-31.855600000000003,0.868,0.0035
ac6657927896b5a9a56f0254ccdb5c9d,-653443.77385384,-13068.875477076801,24800,0
9ea0622c6a97034369d46cfc0c758eda,-6696,-6696,-6696,0
7bcd65a7f5087610062038d9060c9476,0,0,6696,0
a78ed9c646c8ba9d09941e7fdb5db68d,-38312.45344128,-4256.939271253333,-210.552,0
8f737cba3371abcb4eaa9225f9352369,-21587.862336,-2158.7862336,-74.3588816,0
9a339d43eec0f6517ab5a5b45587986f,-2521.28362504,-840.4278750133333,-4.91939,0
b01cb3e44f508dc31d696989d894b23d,-13305.37841368,-1663.1723017099998,-744,0
dcb6bd7f3a9dea55c7dce08ea9983be3,-43605.545673600005,-2725.3466046000003,24750.3752,0
4026efb37d44b03e3428fa63898187cf,110630.5323376,9219.211028133333,22342.6563376,0
5c82fa7909062e1971b226f1d31ee166,-25567.25069936,-3195.90633742,-426.7832,0
7b82804747d6a18209dc1aef38d5f4ae,-134.3848338400006,-67.1924169200003,7049.9111404,0
da19bcfdc1dfdda9ec6feaea5431d117,-29285.935247839996,-836.7410070811429,-20.396016,0
eef3dd68630941b80d613e665f1d9660,0.02479999999906113,0.00826666666635371,7737.5752,0
2e15bad022e45c84654a81df2371cb37,853.0704,426.5352,4295.3104,0
28df1cd531c443e18266342563605476,-25.05380568,-8.351268559999983,2539.52,0
e41207c1dce63b3b6b86f2a2a5e49a74,-2728,-2728,-2728,0
92fb8d5f91f31d8a067ad66eec2a83aa,-10312.437431999999,-2062.4874864,-124,0
dbba31e3239d7d1ced99cf080159dce7,-8267.156956879999,-2755.7189856266664,-7.73806872,0
c6059234a3cc9cff57ac6bb1473c8480,1983.7520000000002,991.8760000000001,2975.752,0
880d0c9408dad985f50ec94b0beb2312,-5511.67997792,-688.95999724,-50.22222704,0
c6d4b7877740ce225c7784ebff05864d,-55892.58782896,-3726.172521930667,-242.08222896,0
af1765c5f141943aa39a833e0b743a37,-4959.3552,-2479.6776,-1983.5040000000001,0
124667b21e33949e6d3e6d096e5843be,-7680.5599999999995,-2560.1866666666665,-1488,0
b23f023f8c4fe77ad74882e534b2dab1,-1909.7239999999995,-636.5746666666665,3050.3256,0
8df2e862ac7125669767dde8b0e1613a,0,0,7440,0
6b89e5e2bf4b5640ccd197c646298b87,-3620.7999999999997,-1206.9333333333332,-272.8,0
ef5755e7666cf5ec26b952dc5d6180eb,4029.206399999999,268.61375999999996,3719.9752,0
b2a0817b8a5d16fd1ba4135bbf1b8809,-5795.760000000001,-579.5760000000001,11160,0
924c3377568f492bde95521fa2bad22c,0.02479999999906113,0.00826666666635371,9347.070399999999,0
e02eb68e1c2ac83eda717e083e2db2bd,2462.5655999999994,1231.2827999999997,5904.8056,0
f4a555d2ab85999e83a95dab8a1d5868,10673.65530464,2668.41382616,11992.686203680001,0
b252bcb4555145ced96d738ff5a7272b,-2480,-2480,-2480,0
9609f6cb1b40f5b265854be5381ab8a7,-3293.87057264,-3293.87057264,-3293.87057264,0
bc65b41b8b254fd84cf196d7cd7c36fc,-20188.825099359998,-1682.4020916133334,771.2552000000001,0
00f988170661ec1e93d02ba8c87a03fd,-5952,-2976,-496,0
53e057aa6bfdc9974c8da6ee1ed1af9d,-23053.9608608,-640.3878016888891,-20.88406264,0
e52e248b03c3175347b0053c52e4e3ab,-19326.821456639995,-603.96317052,-16.616,0
2689d2d81d463e28cb1ff9c463b98610,-12372.724945119999,-773.2953090700001,-9.21278584,0
9565f9235f5fece4d374ea549dfe49c1,-12288.51828856,-1755.5026126514285,-496,0
6222aba5798b632edea67822385699fd,-33184.88,-8296.22,-200.88000000000002,0
6a5f7813d894ec7b68d5043893ddb666,-15872,-5290.666666666666,-2232,0
727040fe7da58c446d320a317d09b93b,-13839.66856216,-1729.9585702699999,-85.50777368,0
a9059e2bfde7cdc175928d32afb15076,-6199.9752,-3099.9876,-2757.7352,0
0551fbafc9cb16d3ca3462ab47da480d,0,0,2757.7352,0
b122410b2f73847051e28bb8d8724ea0,-50263.4661788,-5584.829575422223,4960,0
e0829be1d7ec7ad12e19ebb509662db3,-16653.474290479997,-3330.6948580959997,12400,0
407e02ab78a53883abe464954d30d9ca,0,0,490.38607856,1.97736322
88a028c5a0a44b68fb3abc318fe189cd,-116.69312144000006,-58.34656072000003,490.38607856,1.97736322
7ceb5b4c2adbbbe027bb1e06d040e2e6,-20389.37966632,-2265.4866295911115,-7.821044559999999,0
11b5b12648fc55d8a895fac361abef5f,-6944,-3472,-2480,0
888ff7f3e5dc952bea2ad151554480fa,-3442.2400000000002,-3442.2400000000002,-3442.2400000000002,0
f4bc9c5b60d06875e4eeef8c3106e639,-13507.5184,-3376.8796,-24.8,0
c890102cab8545149c65a60b49669f06,-6450.12398608,-921.4462837257144,-35.0805672,0
9e9010dcc48df005034b5b3213a0c5af,-3224,-3224,-3224,0
1f06dac178892790c5be486b6700826d,-23391.359999999997,-4678.271999999999,-327.36,0
39b5139dd1a3a2975bc37af3813d2747,-6463.622477280001,-2154.54082576,-5.208,0
7650e033548647eb2a36b91e214a7d59,-70413.21362303999,-1903.0598276497292,2976,0
5cefaed4c5f790ffaa4e8220a74b961b,119.28799999999957,29.821999999999893,8680,0
2519bf30e0b939d7b6644d332803fc85,3434.0771990400003,3434.0771990400003,3434.0771990400003,0
ebce66358c96e937eefd29167f199cc6,3423.1378,3423.1378,3423.1378,0
31b28d2a92f0ceba3f553a53d724b4e4,3417.45194368,3417.45194368,3417.45194368,0
c1a773eb5ef56c84143ef01cb56de2f5,3255.7192,3255.7192,3255.7192,0
73f830318e36634764f33676265c483e,3431.6572944,3431.6572944,3431.6572944,0
a9f92c860a7d2e19b0c2eb8bf09b997c,3056.1536,3056.1536,3056.1536,0
357d6179eefca546ed9fd64c7db801fd,3417.1107849600003,3417.1107849600003,3417.1107849600003,0
a71ead4770da1b4b84d0b91739dc7df7,3842.8242072,3842.8242072,3842.8242072,0
261a98013cbdc288b4be34dfeffea480,3351.75857392,1675.87928696,3411.42104,0
37270c7efcd171e01d991888924baacc,3437.651442,3437.651442,3437.651442,0
7ed38f0dd4a83b8710309ff384f78129,3417.9891662399996,3417.9891662399996,3417.9891662399996,0
491469415766b45ba5b8078ff10b4ca5,3172.5829040000003,3172.5829040000003,3172.5829040000003,0
fc3c1bdb67ed85f3e25e6e62b4951e1a,1809.8329232,904.9164616,2711.6774832,0
7837e86ba75bb231c206365bea957153,3207.3592,3207.3592,3207.3592,0
7e17859c213a198fb948c56bb5cf11ff,3041.6309928,3041.6309928,3041.6309928,0
8802581161d3c4e38f95ce3caee59d72,3348.4991248,3348.4991248,3348.4991248,0
be8228c13cc3cfc2c7d8326f9e1bab4c,-6140.554400000002,-2046.8514666666672,1872.3504,0
38ca8f79b5fe0d4aad56a1e46b70ca09,-7645.0960000000005,-849.4551111111113,-108.872,0
f41651a4b792da19440fc541ebe12d31,49128.924,49128.924,49128.924,0
881e854864d92d2b5052d47ed5706bf1,2480,2480,2480,0
8afcb758c7281157ebe0a7423e007f0d,133258.63971568,133258.63971568,133258.63971568,0
54adeaf2b87d1732b83b4668a3d70746,-35831.856168,-1433.27424672,-496,0
fdb48acb0a638909ecb68e5d4e453140,-369223.15292552003,-30768.596077126665,-248,0
ed8e4072b7741c91c3e0a1eda415ea3f,-22625.10088648,-1131.2550443239998,-16.631063519999998,0
2f054745c721b346e0dfaf48c279d6b8,-4602.880000000001,-2301.4400000000005,-1240,0
10da473de692f68ccc5396fd8d1bc41e,-9106.6592,-2276.6648,-215.9832,0
19b7e594775070ee95e06c138a5bff6a,-6190.650030479999,-476.20384849846147,-4.72276072,0
4fd3a3a26b64b97b22d5ecf2c0daf7e1,-17199.428583279998,-3439.8857166559997,-937.66846752,0
d6ec791f78d14ccc133f0f5e5f8678c3,-4092,-818.4,-173.6,0
7b65373f868238ec9efe595d7b352490,0,0,6132.73906688,0
4816d34850cf1db1be258c54d23b59d3,0.024800000004347567,0.008266666668115857,25638.245188160003,0
6ce406b0268fe16d44916a7f3a127d11,18753.74038816,9376.87019408,22195.98038816,0
08c30ade9cbca4e5723612dd0f575e45,-40312.05974152,-1550.4638362123078,2565.60216,0
3751c05fc9f88b61d9dde61641e309f9,-6200,-1550,-248,0
41fd9d726f58a4510004c6ba4c68e151,-5031.840875599999,-718.8344108,-69.44000000000001,0
2a996d2c1157514e2e41e91dce24ca06,-6170.499809759999,-1028.4166349599998,-124,0
6c4f53e458ed7f86acf6826dc4c18832,-4960,-2480,-2480,0
50c26800b4310101f1e467927060fd95,-13555.767811840004,-225.92946353066665,-11.6272692,0
bc2cd3b6fe73097460442b09e57e3a86,-15291.340835200002,-1699.0378705777778,-36.034400000000005,0
f313cc3ce84ea362af2408c3566e5c58,-14108.213288880002,-613.4005777773915,-0.496,0
d3d7c528342b066745d11a2cd84af775,-2480,-2480,-2480,0
37724a8d946d3a77a4ecf9199f0d82c9,-26284.553754799992,-938.7340626714284,-43.26864432,0
9de9d3451aef628145a5d82061a2daec,-67062.55700736,-22354.185669119997,-248,0
96e19d4f9c9e96ed9adc2c50331874df,-13176.58811512,-693.5046376378947,7440,0
880d179e2dab106cd6b52772f5279675,-13793.392952560002,-2298.8988254266674,-57.6104,0
8fe54ed9e2af538ea9d894fcb61982a7,525.7599999999998,262.8799999999999,3968,0
653979f796f9696bf77cf1317994f4c6,-12648,-12648,-12648,0
473a06103dff2a420df8f06163c222b2,247967.67248824,247967.67248824,247967.67248824,0
e43d6773bcbd89f712c035cd395d1431,-5238.619890399999,-873.1033150666666,-193.3408,0
afa2ba5aaf9a13cb39c073d310068dad,-7440,-2480,-2480,0
eca4b811d91fb7e5f2fb4b4b59383c66,58618.69849304001,4884.8915410866675,10263.8272,0
774e7f53bc43eafee0deaa381e6fb4c1,7440,7440,7440,0
0070300f037b20fb6b26fe54c21331ac,-5361.6814708,-1340.4203677,-34.6414708,0
59854bab2fd3b98806696f67a58cf9e2,-5627.12,-1406.78,-248,0
c48c39b1cc13a439ef8f0e8a5111b20b,15552.328,7776.164,15624,0
d83e2128455be99b3341a753b9a5b433,-11694.592892,-2338.9185783999997,-688.1504,0
7db8a9c5c30f9a513a6e94c2c629c853,55886.459458799996,55886.459458799996,55886.459458799996,0
ac7185b53f7f028cd31a0f634c1dcc2f,42654.99325888,42654.99325888,42654.99325888,0
9cbd563445f908e6db18a7b5ad04e608,28614.266548400003,14307.133274200001,19839.504,0
1169fdad5f936d28785766bc7af7d460,24291.16452688,24291.16452688,24291.16452688,0
7ec64da41fa1d4993a5cea8cff1a1ef4,109442.98585784,109442.98585784,109442.98585784,0
387ccec93fd293d5e7795216665365e1,5517.1710897600005,1379.2927724400001,11139.87763216,0
2cdbf0852c02dbc94ec70bb4ae5bfb9b,14903.80956736,14903.80956736,14903.80956736,0
846c570bfc6bada7c09a3bc234a5c0c2,27602.97702904,27602.97702904,27602.97702904,0
1f78aaf69aaf09cfbf82c1dffe645b9f,1666.5599999999997,833.2799999999999,13233.032000000001,0
37474e1917c5e84a7708cfbef7600f22,24508.99752416,24508.99752416,24508.99752416,0
41c46f8acda896de73c1b952bd0a86b8,30184.84290256,30184.84290256,30184.84290256,0
c511c6215e0a63533bfb4b686f8006e7,16123.0886292,16123.0886292,16123.0886292,0
